CustomerID,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,TechSupportTickets,DaysSinceLastLogin,DiscountUsed,Churn,FutureLTV_12M
CUST-3250,54,Month-to-Month,Bank Transfer,88.88,4393.32,0,37,1,1,72.37
CUST-3251,70,One Year,Mailed Check,87.1,5710.96,0,2,0,0,1115.65
CUST-3252,44,Month-to-Month,Bank Transfer,36.02,1567.87,3,41,0,1,59.98
CUST-3253,45,Month-to-Month,Electronic Check,20.78,880.24,4,25,1,1,35.81
CUST-3254,56,Month-to-Month,Electronic Check,95.3,5569.65,2,29,0,1,190.31
CUST-3255,57,Month-to-Month,Mailed Check,30.64,1678.02,2,31,0,1,34.26
CUST-3256,21,Two Year,Credit Card,28.23,574.21,0,35,0,0,389.44
CUST-3257,68,Month-to-Month,Electronic Check,20.27,1385.58,3,44,0,1,17.27
CUST-3258,50,Month-to-Month,Credit Card,63.26,3095.43,1,36,0,1,87.4
CUST-3259,33,Month-to-Month,Electronic Check,70.33,2221.84,4,17,1,1,136.65
CUST-3260,7,One Year,Credit Card,83.77,534.49,2,0,0,1,54.9
CUST-3261,70,Month-to-Month,Credit Card,49.61,3436.12,2,20,0,1,33.85
CUST-3262,15,One Year,Electronic Check,91.04,1406.76,2,27,0,1,141.35
CUST-3263,32,Month-to-Month,Bank Transfer,36.93,1185.14,3,15,0,1,55.42
CUST-3264,20,Month-to-Month,Electronic Check,103.2,1975.71,2,27,1,1,90.38
CUST-3265,15,Month-to-Month,Credit Card,77.18,1064.11,3,21,0,1,132.73
CUST-3266,48,Month-to-Month,Mailed Check,78.39,3847.2,0,18,1,1,54.34
CUST-3267,71,Month-to-Month,Mailed Check,40.98,3029.64,3,0,0,1,77.4
CUST-3268,21,Month-to-Month,Bank Transfer,27.41,551.57,0,30,0,1,21.97
CUST-3269,42,Two Year,Credit Card,66.47,2817.69,2,41,0,0,907.17
CUST-3270,26,Month-to-Month,Electronic Check,81.56,2039.16,3,33,1,1,82.32
CUST-3271,14,One Year,Bank Transfer,29.5,402.82,1,39,0,1,23.06
CUST-3272,57,Month-to-Month,Electronic Check,115.05,6724.89,0,5,0,1,148.46
CUST-3273,37,Month-to-Month,Electronic Check,118.04,3985.39,2,27,1,1,180.63
CUST-3274,58,Month-to-Month,Bank Transfer,74.55,4235.48,2,2,1,1,92.17
CUST-3275,21,Two Year,Electronic Check,115.01,2251.44,2,30,0,1,171.47
CUST-3276,69,Month-to-Month,Electronic Check,37.94,2489.51,0,15,1,0,504.76
CUST-3277,3,Month-to-Month,Credit Card,22.54,67.39,1,16,1,1,12.21
CUST-3278,37,Month-to-Month,Electronic Check,23.94,800.82,3,43,0,1,46.95
CUST-3279,49,Month-to-Month,Bank Transfer,78.75,3816.59,1,26,0,1,136.17
CUST-3280,19,Month-to-Month,Electronic Check,26.16,468.47,0,23,0,1,15.96
CUST-3281,12,One Year,Electronic Check,115.85,1390.79,2,19,0,1,135.98
CUST-3282,61,Month-to-Month,Electronic Check,34.19,1921.32,3,31,1,1,49.66
CUST-3283,41,Month-to-Month,Bank Transfer,50.47,2090.73,1,34,0,1,39.66
CUST-3284,33,One Year,Bank Transfer,102.25,3363.61,5,12,0,1,139.77
CUST-3285,50,Month-to-Month,Electronic Check,41.87,2189.14,1,42,1,1,54.45
CUST-3286,68,Month-to-Month,Electronic Check,44.3,3122.91,0,19,0,1,35.99
CUST-3287,71,Month-to-Month,Credit Card,84.23,5636.43,3,1,1,1,59.96
CUST-3288,33,One Year,Electronic Check,47.61,1420.45,0,3,1,0,606.54
CUST-3289,24,Month-to-Month,Credit Card,41.74,1000.06,2,26,1,1,41.07
CUST-3290,61,Month-to-Month,Electronic Check,45.42,2744.11,0,24,1,1,39.34
CUST-3291,61,Month-to-Month,Bank Transfer,69.06,3808.73,4,3,0,1,110.97
CUST-3292,28,One Year,Electronic Check,116.61,2998.65,1,31,0,1,187.05
CUST-3293,58,Month-to-Month,Credit Card,103.22,5913.15,3,16,0,1,94.41
CUST-3294,43,One Year,Bank Transfer,48.46,2160.41,0,0,0,0,649.46
CUST-3295,41,Two Year,Mailed Check,56.34,2393.04,1,32,0,0,692.22
CUST-3296,39,One Year,Electronic Check,66.45,2391.28,1,29,0,0,752.64
CUST-3297,49,Month-to-Month,Bank Transfer,117.89,5532.18,1,4,1,1,134.54
CUST-3298,17,Month-to-Month,Bank Transfer,37.24,573.87,2,11,1,1,59.21
CUST-3299,70,Month-to-Month,Electronic Check,55.75,3786.95,1,37,0,1,45.57
CUST-3300,70,Month-to-Month,Electronic Check,92.94,6590.13,0,31,0,1,111.82
CUST-3301,65,Month-to-Month,Credit Card,116.39,7705.28,1,37,0,1,172.3
CUST-3302,5,One Year,Electronic Check,35.57,173.38,4,16,1,1,46.57
CUST-3303,2,Month-to-Month,Bank Transfer,42.74,78.16,1,44,1,1,60.37
CUST-3304,22,Month-to-Month,Mailed Check,42.57,896.46,2,39,0,1,56.16
CUST-3305,57,One Year,Credit Card,22.09,1309.26,5,31,0,0,288.09
CUST-3306,66,One Year,Credit Card,80.41,4959.14,2,23,0,1,89.68
CUST-3307,16,Month-to-Month,Credit Card,87.07,1320.63,5,11,1,1,113.01
CUST-3308,51,Two Year,Electronic Check,80.25,4141.96,4,30,0,1,134.03
CUST-3309,39,Month-to-Month,Credit Card,27.13,1068.69,2,18,0,1,40.18
CUST-3310,40,One Year,Electronic Check,26.92,1116.46,1,28,1,0,334.16
CUST-3311,38,One Year,Mailed Check,41.04,1494.36,3,20,1,1,80.5
CUST-3312,60,One Year,Mailed Check,49.03,2874.7,1,25,1,0,564.58
CUST-3313,59,One Year,Electronic Check,98.65,5646.37,2,27,0,1,79.93
CUST-3314,10,Month-to-Month,Credit Card,35.94,373.48,3,16,1,1,36.37
CUST-3315,64,Month-to-Month,Electronic Check,24.41,1586.3,2,8,0,1,20.57
CUST-3316,63,One Year,Bank Transfer,59.4,3834.69,3,20,0,1,85.43
CUST-3317,49,Month-to-Month,Bank Transfer,61.64,2778.62,3,33,0,1,34.48
CUST-3318,64,Two Year,Bank Transfer,65.09,4243.98,3,10,0,0,874.8
CUST-3319,32,Month-to-Month,Electronic Check,102.69,3170.89,5,19,0,1,96.53
CUST-3320,7,Month-to-Month,Mailed Check,29.8,188.47,3,38,1,1,45.45
CUST-3321,21,Month-to-Month,Credit Card,90.39,1725.48,3,15,0,1,163.95
CUST-3322,20,Month-to-Month,Electronic Check,53.79,1077.61,1,28,1,1,91.32
CUST-3323,26,One Year,Mailed Check,51.0,1267.39,2,0,0,0,617.64
CUST-3324,68,One Year,Electronic Check,113.25,7933.7,2,17,0,0,1421.2
CUST-3325,15,One Year,Mailed Check,44.85,679.57,0,21,0,1,24.44
CUST-3326,14,Two Year,Credit Card,84.25,1065.39,0,7,1,0,948.2
CUST-3327,27,Two Year,Mailed Check,47.51,1286.66,2,6,0,0,563.43
CUST-3328,40,Two Year,Mailed Check,70.71,2627.17,5,24,1,0,789.1
CUST-3329,58,Month-to-Month,Mailed Check,98.63,5511.1,2,29,0,1,71.5
CUST-3330,28,One Year,Mailed Check,108.17,3009.71,0,33,1,1,125.24
CUST-3331,26,Month-to-Month,Electronic Check,103.87,2784.09,1,43,0,1,82.79
CUST-3332,63,Month-to-Month,Electronic Check,78.22,4772.21,2,40,1,1,85.24
CUST-3333,66,One Year,Mailed Check,44.88,3025.09,2,10,0,0,482.37
CUST-3334,25,Month-to-Month,Bank Transfer,86.12,2190.56,4,14,1,1,88.22
CUST-3335,3,Month-to-Month,Mailed Check,90.99,262.65,1,34,1,1,173.38
CUST-3336,44,Month-to-Month,Electronic Check,21.07,904.04,1,22,0,1,28.31
CUST-3337,42,Month-to-Month,Electronic Check,63.92,2698.26,2,44,1,1,112.78
CUST-3338,6,Two Year,Electronic Check,104.33,566.31,2,20,0,0,1385.37
CUST-3339,39,Month-to-Month,Credit Card,68.96,2779.86,0,27,0,1,102.87
CUST-3340,52,Month-to-Month,Mailed Check,51.14,2700.43,2,12,1,1,63.69
CUST-3341,23,Month-to-Month,Electronic Check,107.18,2310.85,3,33,0,1,53.94
CUST-3342,50,Month-to-Month,Electronic Check,35.59,1863.45,0,37,0,1,50.54
CUST-3343,43,Two Year,Credit Card,40.64,1619.79,2,5,0,0,479.04
CUST-3344,19,Month-to-Month,Electronic Check,88.74,1748.63,2,43,1,1,60.05
CUST-3345,69,Month-to-Month,Credit Card,55.24,3615.92,2,3,0,0,654.66
CUST-3346,51,One Year,Electronic Check,91.3,4723.69,0,4,0,0,1105.49
CUST-3347,11,Two Year,Credit Card,35.77,381.06,2,39,1,0,468.49
CUST-3348,12,One Year,Credit Card,45.23,548.44,3,5,1,1,48.0
CUST-3349,8,Two Year,Mailed Check,35.66,263.42,2,20,1,0,443.27
CUST-3350,24,Month-to-Month,Electronic Check,115.29,2602.12,0,27,1,1,204.85
CUST-3351,41,Month-to-Month,Electronic Check,60.54,2271.11,1,2,1,1,60.6
CUST-3352,36,Month-to-Month,Mailed Check,53.72,1991.5,2,22,0,1,38.32
CUST-3353,55,Two Year,Mailed Check,21.42,1112.65,0,7,0,0,219.24
CUST-3354,9,Month-to-Month,Electronic Check,35.34,319.39,3,18,1,1,65.33
CUST-3355,47,Month-to-Month,Electronic Check,62.11,2986.41,0,10,1,1,45.9
CUST-3356,15,Month-to-Month,Mailed Check,26.85,416.93,1,9,1,1,26.68
CUST-3357,48,Month-to-Month,Mailed Check,71.07,3124.62,3,27,0,1,85.07
CUST-3358,42,Month-to-Month,Electronic Check,65.5,2844.4,2,19,0,1,115.98
CUST-3359,60,Two Year,Electronic Check,96.72,5394.58,0,43,0,0,1248.02
CUST-3360,70,Month-to-Month,Credit Card,85.98,6082.01,2,27,1,1,97.91
CUST-3361,12,One Year,Mailed Check,64.59,782.31,0,28,1,1,122.59
CUST-3362,2,One Year,Bank Transfer,42.47,76.55,3,7,0,1,31.52
CUST-3363,7,Month-to-Month,Mailed Check,92.69,605.42,2,18,0,1,68.15
CUST-3364,3,Month-to-Month,Electronic Check,90.79,265.23,1,20,1,1,174.67
CUST-3365,3,Month-to-Month,Electronic Check,35.33,102.07,3,17,1,1,44.68
CUST-3366,27,Month-to-Month,Electronic Check,111.48,3123.69,1,8,0,1,86.83
CUST-3367,40,One Year,Credit Card,26.44,1008.91,1,3,0,0,337.23
CUST-3368,33,Month-to-Month,Bank Transfer,25.5,875.62,2,40,1,1,42.71
CUST-3369,1,Month-to-Month,Electronic Check,38.74,37.54,4,24,1,1,67.42
CUST-3370,8,Month-to-Month,Credit Card,110.95,927.23,3,33,0,1,199.26
CUST-3371,32,Two Year,Electronic Check,72.0,2328.43,2,8,0,0,934.25
CUST-3372,48,Two Year,Credit Card,98.79,4857.62,3,8,0,0,1319.7
CUST-3373,4,Two Year,Credit Card,42.78,156.7,3,17,0,1,54.12
CUST-3374,70,One Year,Electronic Check,69.02,4773.04,3,10,0,0,798.14
CUST-3375,19,Month-to-Month,Electronic Check,55.83,977.4,1,12,0,1,91.45
CUST-3376,32,One Year,Mailed Check,102.78,3106.89,2,37,0,1,116.98
CUST-3377,9,Month-to-Month,Bank Transfer,22.26,199.04,0,8,1,1,13.59
CUST-3378,12,One Year,Mailed Check,44.38,537.32,0,15,0,1,45.5
CUST-3379,11,One Year,Credit Card,35.26,351.35,1,3,0,0,405.14
CUST-3380,46,Month-to-Month,Bank Transfer,105.92,4773.13,2,33,0,1,83.52
CUST-3381,16,One Year,Electronic Check,66.75,1051.76,3,6,0,1,48.23
CUST-3382,1,Two Year,Electronic Check,60.42,55.09,2,14,0,0,665.04
CUST-3383,63,Month-to-Month,Bank Transfer,64.95,3989.98,0,37,0,1,35.6
CUST-3384,21,Two Year,Electronic Check,117.19,2478.4,0,10,1,1,189.28
CUST-3385,30,Month-to-Month,Bank Transfer,105.03,2860.97,3,31,1,1,93.27
CUST-3386,13,One Year,Electronic Check,90.64,1194.86,5,26,1,1,62.21
CUST-3387,34,Month-to-Month,Electronic Check,49.05,1645.13,1,29,1,1,75.96
CUST-3388,4,Month-to-Month,Electronic Check,36.52,149.73,1,16,1,1,64.44
CUST-3389,28,Two Year,Bank Transfer,112.14,2928.63,0,35,0,0,1543.85
CUST-3390,59,Two Year,Electronic Check,62.31,3768.16,5,18,1,0,758.31
CUST-3391,27,One Year,Bank Transfer,47.88,1181.82,2,6,0,0,599.88
CUST-3392,69,Month-to-Month,Mailed Check,67.09,4446.7,2,42,0,1,72.32
CUST-3393,25,Two Year,Bank Transfer,111.78,2598.67,1,44,0,0,1290.66
CUST-3394,3,Month-to-Month,Mailed Check,58.71,181.66,0,20,1,1,53.5
CUST-3395,68,Two Year,Electronic Check,76.26,5215.44,3,27,1,0,855.49
CUST-3396,25,Month-to-Month,Bank Transfer,100.3,2266.29,3,2,1,1,82.36
CUST-3397,20,Month-to-Month,Electronic Check,62.71,1130.57,2,13,0,1,39.37
CUST-3398,34,One Year,Mailed Check,43.35,1390.9,2,1,0,0,442.89
CUST-3399,26,Month-to-Month,Electronic Check,119.45,2861.88,4,28,1,1,235.29
CUST-3400,5,Month-to-Month,Bank Transfer,115.66,575.15,2,17,1,1,223.43
CUST-3401,61,Month-to-Month,Credit Card,104.35,6362.61,2,36,1,1,185.54
CUST-3402,9,Month-to-Month,Mailed Check,88.84,832.58,1,44,0,1,157.28
CUST-3403,50,Month-to-Month,Mailed Check,49.49,2580.42,1,44,0,1,73.82
CUST-3404,6,Month-to-Month,Bank Transfer,111.34,667.26,0,23,1,1,193.66
CUST-3405,60,Month-to-Month,Electronic Check,47.56,2570.67,0,11,0,0,509.4
CUST-3406,44,Month-to-Month,Credit Card,100.08,4200.3,1,44,1,1,108.27
CUST-3407,11,One Year,Electronic Check,111.83,1201.8,3,31,0,1,163.41
CUST-3408,66,Month-to-Month,Credit Card,80.3,5166.65,3,17,1,1,145.52
CUST-3409,47,Two Year,Bank Transfer,100.31,4669.79,4,12,0,0,1137.49
CUST-3410,3,Two Year,Bank Transfer,99.17,310.63,3,3,1,1,174.39
CUST-3411,30,Month-to-Month,Bank Transfer,39.32,1218.27,1,22,0,1,47.61
CUST-3412,21,One Year,Mailed Check,86.79,1670.11,2,9,0,1,136.78
CUST-3413,28,Two Year,Mailed Check,29.35,772.41,3,4,0,0,319.86
CUST-3414,62,Two Year,Electronic Check,70.79,4498.56,1,39,1,0,829.58
CUST-3415,33,One Year,Bank Transfer,36.22,1223.52,0,13,1,0,460.81
CUST-3416,35,Month-to-Month,Bank Transfer,61.63,2030.44,3,33,0,1,79.1
CUST-3417,52,One Year,Credit Card,103.3,5423.1,1,27,1,1,151.32
CUST-3418,34,One Year,Mailed Check,118.72,4039.73,1,7,0,0,1587.06
CUST-3419,41,One Year,Electronic Check,51.8,2062.27,1,15,0,0,550.93
CUST-3420,51,Month-to-Month,Electronic Check,73.2,3472.69,0,30,0,1,82.57
CUST-3421,47,Two Year,Bank Transfer,71.13,3454.42,1,6,1,0,911.3
CUST-3422,58,Two Year,Electronic Check,115.44,6706.75,2,2,0,0,1441.85
CUST-3423,57,Month-to-Month,Electronic Check,67.86,3579.27,4,28,0,1,84.49
CUST-3424,23,Month-to-Month,Credit Card,89.91,2079.76,1,35,1,1,84.21
CUST-3425,48,Month-to-Month,Mailed Check,112.18,5445.03,2,38,1,1,212.24
CUST-3426,22,Two Year,Mailed Check,57.34,1303.15,1,3,0,0,609.42
CUST-3427,17,One Year,Electronic Check,110.21,1748.84,1,8,1,1,131.04
CUST-3428,69,One Year,Bank Transfer,111.75,8083.28,1,16,1,0,1187.18
CUST-3429,11,Month-to-Month,Electronic Check,113.07,1148.01,0,19,0,1,209.36
CUST-3430,15,One Year,Bank Transfer,47.04,698.62,3,13,1,1,73.01
CUST-3431,35,Month-to-Month,Electronic Check,60.04,2098.41,5,28,0,1,83.1
CUST-3432,33,Month-to-Month,Credit Card,107.04,3401.07,3,12,1,1,98.59
CUST-3433,16,One Year,Mailed Check,55.92,869.0,0,35,0,1,58.74
CUST-3434,34,Two Year,Mailed Check,80.03,2812.55,0,44,1,0,963.62
CUST-3435,66,Two Year,Bank Transfer,31.81,2092.72,1,16,0,0,433.65
CUST-3436,40,Two Year,Bank Transfer,25.63,999.11,1,42,1,0,310.84
CUST-3437,28,Month-to-Month,Electronic Check,61.2,1575.23,1,3,0,0,843.47
CUST-3438,47,Month-to-Month,Bank Transfer,77.89,3298.78,1,19,0,1,80.72
CUST-3439,39,One Year,Electronic Check,59.27,2123.71,3,10,0,1,70.92
CUST-3440,70,Two Year,Credit Card,77.77,5680.32,1,41,1,0,932.46
CUST-3441,20,Month-to-Month,Credit Card,71.51,1451.1,1,21,0,1,121.77
CUST-3442,1,Month-to-Month,Electronic Check,88.57,92.56,2,44,0,1,72.34
CUST-3443,63,Month-to-Month,Credit Card,84.95,4845.33,2,7,0,1,93.29
CUST-3444,67,One Year,Electronic Check,62.42,4190.64,2,27,1,0,722.81
CUST-3445,4,Month-to-Month,Electronic Check,62.5,226.66,2,44,0,1,38.35
CUST-3446,58,Month-to-Month,Credit Card,34.08,2010.85,1,40,1,1,47.95
CUST-3447,25,Month-to-Month,Bank Transfer,71.32,1706.59,1,29,0,1,55.89
CUST-3448,47,Month-to-Month,Mailed Check,78.72,3383.0,3,32,0,1,46.42
CUST-3449,38,Two Year,Electronic Check,67.65,2532.67,4,32,0,1,124.86
CUST-3450,15,Month-to-Month,Electronic Check,52.57,742.83,3,35,1,1,68.42
CUST-3451,63,One Year,Credit Card,92.16,5799.9,1,26,0,1,64.69
CUST-3452,21,One Year,Electronic Check,27.47,576.14,3,19,0,1,15.94
CUST-3453,57,Two Year,Electronic Check,111.44,6388.61,3,32,0,0,1302.87
CUST-3454,53,Month-to-Month,Mailed Check,22.06,1226.32,2,24,0,1,26.63
CUST-3455,46,Two Year,Mailed Check,116.24,5122.49,0,43,0,0,1471.6
CUST-3456,14,One Year,Mailed Check,66.24,899.35,4,42,1,1,96.84
CUST-3457,17,Two Year,Electronic Check,61.27,1063.14,3,18,0,1,43.91
CUST-3458,39,Two Year,Electronic Check,45.64,1756.39,4,20,0,0,509.41
CUST-3459,9,Month-to-Month,Electronic Check,21.01,171.24,4,41,0,1,23.26
CUST-3460,6,Month-to-Month,Credit Card,47.48,292.42,4,32,0,1,56.84
CUST-3461,23,Month-to-Month,Electronic Check,30.94,645.96,3,2,1,1,52.66
CUST-3462,59,Month-to-Month,Bank Transfer,85.98,4695.52,2,13,0,1,85.87
CUST-3463,46,Month-to-Month,Bank Transfer,51.91,2185.64,0,14,1,1,37.4
CUST-3464,38,Month-to-Month,Credit Card,96.72,3350.79,1,32,0,1,175.08
CUST-3465,14,Month-to-Month,Credit Card,40.69,514.89,1,41,1,1,33.29
CUST-3466,62,Month-to-Month,Electronic Check,110.02,6195.42,0,21,0,1,103.53
CUST-3467,35,Month-to-Month,Electronic Check,72.3,2445.39,2,0,0,1,112.78
CUST-3468,19,Month-to-Month,Mailed Check,31.45,560.46,1,30,1,1,47.97
CUST-3469,30,Month-to-Month,Electronic Check,60.08,1656.37,1,34,1,1,102.17
CUST-3470,25,Month-to-Month,Bank Transfer,40.68,1015.79,2,19,0,1,31.56
CUST-3471,40,Month-to-Month,Bank Transfer,39.97,1493.15,2,31,0,1,41.11
CUST-3472,14,Month-to-Month,Credit Card,70.64,892.87,3,11,0,1,48.66
CUST-3473,26,Two Year,Electronic Check,87.19,2182.53,2,15,1,0,1199.52
CUST-3474,22,Month-to-Month,Credit Card,111.16,2314.84,3,7,0,1,104.36
CUST-3475,48,Month-to-Month,Electronic Check,70.22,3194.59,1,13,1,1,107.68
CUST-3476,51,Month-to-Month,Mailed Check,116.58,5748.13,2,17,0,1,58.35
CUST-3477,3,Two Year,Mailed Check,114.16,342.6,3,29,0,1,67.3
CUST-3478,42,Two Year,Bank Transfer,106.51,4439.74,3,32,0,1,122.36
CUST-3479,19,Two Year,Mailed Check,70.0,1383.98,1,33,0,0,939.54
CUST-3480,28,One Year,Credit Card,34.09,933.19,1,43,0,0,350.05
CUST-3481,45,Month-to-Month,Credit Card,41.79,1825.8,3,33,0,1,83.2
CUST-3482,71,Month-to-Month,Credit Card,84.77,5609.47,0,6,1,1,95.39
CUST-3483,63,Month-to-Month,Electronic Check,62.18,3969.47,0,5,0,1,35.43
CUST-3484,19,Two Year,Credit Card,34.68,606.94,2,5,1,0,406.19
CUST-3485,47,One Year,Bank Transfer,67.9,3107.27,3,21,0,1,102.78
CUST-3486,14,One Year,Electronic Check,21.74,293.16,2,7,1,0,229.07
CUST-3487,38,Month-to-Month,Electronic Check,93.39,3544.37,0,36,1,1,88.72
CUST-3488,53,Two Year,Electronic Check,27.36,1504.67,2,14,1,0,308.44
CUST-3489,61,Month-to-Month,Electronic Check,82.91,5269.87,4,25,1,1,100.52
CUST-3490,36,Month-to-Month,Mailed Check,99.3,3307.3,2,38,0,1,80.77
CUST-3491,40,Month-to-Month,Credit Card,33.26,1249.61,3,2,1,1,21.18
CUST-3492,30,One Year,Mailed Check,71.86,2202.68,1,9,1,0,807.7
CUST-3493,9,Month-to-Month,Mailed Check,97.91,861.58,0,2,0,1,100.54
CUST-3494,64,Two Year,Credit Card,46.06,2853.38,2,29,0,0,540.84
CUST-3495,33,Month-to-Month,Electronic Check,36.29,1205.47,0,21,0,1,58.92
CUST-3496,52,One Year,Credit Card,53.68,2764.25,2,2,0,0,738.05
CUST-3497,14,Month-to-Month,Mailed Check,75.47,1104.77,2,0,0,1,127.29
CUST-3498,53,Month-to-Month,Mailed Check,77.53,4058.12,1,32,0,1,41.82
CUST-3499,59,Two Year,Electronic Check,33.09,1893.54,1,18,0,0,405.33
